Date,Close,High,Low,Open,Volume,Daily_Return,MA20,MA50,Target,Sentiment,Positive_Sentiment,Negative_Sentiment,Neutral_Sentiment,article_count,Lag1,Lag2,Lag3,Lag5,RSI,MACD,Signal_Line
2019-01-03,33.73698806762695,34.574540108213995,33.69190676803851,34.16169431348471,365248800,-0.0996075573537716,38.393951988220216,43.49773193359375,35.17720413208008,0.9795,0.129,0.044,0.8274999999999999,2.0,37.46920394897461,37.4265022277832,37.0682258605957,37.29125213623047,27.229586442168426,-2.140566155492195,-2.156367711152183
2019-02-22,41.216087341308594,41.223235588397145,40.837215701877646,40.884871894446135,75652800,0.0111659645610173,40.027062034606935,38.2370484161377,41.51631927490234,0.997,0.064,0.009,0.928,1.0,40.76095199584961,40.99208831787109,40.72998046875,40.69902420043945,68.07178634424073,0.779243518075873,0.7238312430927303
2019-04-01,45.56954193115234,45.67438408651486,44.88804792365926,45.66485430363971,111448000,0.0067912028138077,43.95862121582032,41.5125,46.23197555541992,0.994,0.049,0.008,0.943,1.0,45.26215744018555,44.969085693359375,44.90949249267578,44.97384262084961,67.26849205380668,1.1370429367957797,1.1680164127320611
2019-04-16,47.47821044921875,47.98337267920693,47.31379347996625,47.528251819139626,102785600,0.0001005232916324,46.3081090927124,43.56715362548828,48.40275573730469,0.906,0.083,0.062,0.855,1.0,47.47343826293945,47.387657165527344,47.406715393066406,47.53778076171875,84.81919586993438,1.2326768580656946,1.2809349433174126
2019-04-18,48.57669448852539,48.64579541672132,48.25739402484164,48.40036259088173,96783200,0.0035935712455033,46.5909538269043,43.85337142944336,48.73634338378906,-0.949,0.069,0.098,0.832,1.0,48.40275573730469,47.47821044921875,47.47343826293945,47.406715393066406,87.37240530938433,1.2773733784997319,1.276552500976091
2019-04-22,48.73634338378906,48.834040931260986,48.214499587608906,48.33126033721687,77758000,0.0032865327076008,46.75155735015869,44.01692993164063,49.43928909301758,-0.924,0.076,0.105,0.819,1.0,48.57669448852539,48.40275573730469,47.47821044921875,47.387657165527344,86.93721512589191,1.2907331508546847,1.2793886309518099
2019-04-25,48.91505432128906,49.50599901366292,48.87692791895943,49.28439611749792,74172800,-0.0090751913626218,47.41780033111572,44.53729568481445,48.681549072265625,0.7543333333333333,0.08566666666666667,0.07066666666666667,0.8436666666666667,3.0,49.36303329467773,49.43928909301758,48.73634338378906,48.40275573730469,75.6553684753309,1.325602351429069,1.3099029267629432
2019-04-29,48.75539779663086,49.079464902654784,48.57668439924854,48.70535644555312,88818800,0.001516975646268,47.7780855178833,44.86102867126465,47.81656646728516,-0.987,0.064,0.113,0.823,1.0,48.681549072265625,48.91505432128906,49.36303329467773,48.73634338378906,64.48286498658194,1.2063606535486642,1.2817721830679454
2019-05-01,50.16367721557617,51.30505889994742,49.8562880319381,50.01117521030859,259309200,0.0490857232481727,48.08702182769776,45.19386459350586,49.83721923828125,0.36200000000000004,0.079,0.06966666666666667,0.8516666666666667,3.0,47.81656646728516,48.75539779663086,48.681549072265625,49.36303329467773,67.90895221723214,1.1434191790087738,1.2206888266902092
2019-05-07,48.338417053222656,49.42499431382498,47.854699576559206,49.05803760722793,155054800,-0.0269566757180591,48.61243896484375,45.8703549194336,48.347938537597656,0.906,0.082,0.062,0.856,1.0,49.67755889892578,50.45676803588867,49.83721923828125,47.81656646728516,54.7041982264494,1.0211002803374072,1.1649541542445927
2019-05-10,47.1659049987793,47.56537602832093,46.11102569153266,47.22331486139337,164834800,-0.0138534575779635,48.64209842681885,46.247842712402345,44.42464065551758,-0.987,0.064,0.113,0.823,1.0,47.828495025634766,48.347938537597656,48.338417053222656,50.45676803588867,41.34877135115437,0.5605625990819831,0.9414211783231952
2019-05-13,44.42464065551758,45.32403977104099,43.73813138927743,44.90065443085275,229722400,-0.058119617196631,48.49394760131836,46.30248237609863,45.127891540527344,0.906,0.082,0.062,0.856,1.0,47.1659049987793,47.828495025634766,48.347938537597656,49.67755889892578,27.441384598171197,0.19416421257464833,0.7919697851734858
2019-05-14,45.127891540527344,45.37666024246978,44.35048432829495,44.58968654744338,146118800,0.0158301986157409,48.37667026519775,46.36699340820312,45.66848373413086,-0.924,0.076,0.105,0.819,1.0,44.42464065551758,47.1659049987793,47.828495025634766,48.338417053222656,31.96538550631786,-0.039012962238857085,0.6257732356910173
2019-05-15,45.66848373413086,45.86702199876712,44.49639441030362,44.55619496049758,106178800,0.011979114803492,48.28618392944336,46.4438412475586,45.467552185058594,0.03649999999999998,0.08049999999999999,0.08,0.8394999999999999,2.0,45.127891540527344,44.42464065551758,47.1659049987793,48.347938537597656,36.28323547567202,-0.17813287620997187,0.46499201331081946
2019-05-16,45.467552185058594,46.0392452665206,45.17094015892705,45.42688825122322,132125600,-0.0043997858619969,48.13942375183105,46.52148361206055,45.20922088623047,-0.985,0.066,0.108,0.825,1.0,45.66848373413086,45.127891540527344,44.42464065551758,47.828495025634766,36.38337994334393,-0.30112868307961094,0.3117678740327334
2019-05-17,45.20922088623047,45.66370365738736,44.67340658397215,44.7140705245547,131516400,-0.0056816627773732,47.97105007171631,46.6035865020752,43.79553985595703,-0.422,0.078,0.079,0.842,1.0,45.467552185058594,45.66848373413086,45.127891540527344,47.1659049987793,35.20728222405465,-0.414668878304731,0.16648052356524054
2019-05-20,43.79553985595703,44.09693703228056,43.12338210548431,43.89839872325471,154449200,-0.0312697498997158,47.72400989532471,46.65546157836914,44.6351318359375,-0.924,0.076,0.105,0.819,1.0,45.20922088623047,45.467552185058594,45.66848373413086,44.42464065551758,33.86565097122505,-0.6116715763712435,0.01085010357794372
2019-05-21,44.6351318359375,44.97001345488248,44.180645467442574,44.30503163302324,113459200,0.0191707188161598,47.48380203247071,46.69558204650879,43.72137451171875,0.906,0.082,0.062,0.856,1.0,43.79553985595703,45.20922088623047,45.467552185058594,45.127891540527344,24.763696150565792,-0.6920718049278065,-0.12973427812320634
2019-05-22,43.72137451171875,44.422238802588666,43.66635903186872,44.17107578162933,118994400,-0.0204717066273577,47.20171909332275,46.70784812927246,42.97507095336914,0.863,0.085,0.069,0.846,1.0,44.6351318359375,43.79553985595703,45.20922088623047,45.66848373413086,23.503503377773143,-0.8200689009718687,-0.26780120269293883
2019-05-23,42.97507095336914,43.185566421251686,42.53254539430105,43.00855911757338,146118800,-0.0170695355917864,46.90471992492676,46.70137573242187,42.810020446777344,-0.993,0.054,0.107,0.839,1.0,43.72137451171875,44.6351318359375,43.79553985595703,45.467552185058594,17.93817682242232,-0.9705401985274733,-0.40834900185984574
2019-05-24,42.810020446777344,43.56829102566304,42.72629821206873,43.10423814743245,94858800,-0.0038406104499719,46.61114349365234,46.681975555419925,42.63301086425781,0.844,0.073,0.057,0.871,1.0,42.97507095336914,43.72137451171875,44.6351318359375,45.20922088623047,18.93486876707449,-1.0905369512860332,-0.5447865917450833
2019-05-29,42.4296875,42.900916127061286,42.09958729527348,42.20005178150852,113924800,-0.0047691532954401,46.03568019866943,46.60019371032715,42.64975357055664,0.975,0.097,0.056,0.847,1.0,42.63301086425781,42.810020446777344,42.97507095336914,44.6351318359375,20.658503022595895,-1.2639295021422043,-0.7912483834941957
2019-05-30,42.64975357055664,42.87220986761559,42.25985281126963,42.56603133944261,84873600,0.0051866059715062,45.659984016418456,46.56424446105957,41.87712860107422,-0.966,0.07,0.102,0.828,1.0,42.4296875,42.63301086425781,42.810020446777344,43.72137451171875,23.539356809448037,-1.2928352094222006,-0.8915657486797968
2019-05-31,41.87712860107422,42.57559854863849,41.857991988135176,42.154600363851024,108174400,-0.018115578750162,45.2619794845581,46.50507446289063,41.453739166259766,-0.705,0.07,0.095,0.8345,2.0,42.64975357055664,42.4296875,42.63301086425781,42.97507095336914,23.27761371008809,-1.3623828670000293,-0.9857291723438433
2019-06-03,41.453739166259766,42.55885208700269,40.72895684162504,42.003904918771,161584400,-0.0101102785448282,44.81182804107666,46.404410705566406,42.97028732299805,0.03149999999999997,0.091,0.0785,0.8305,2.0,41.87712860107422,42.64975357055664,42.4296875,42.810020446777344,30.397603425518838,-1.4351206976003326,-1.0756074773951412
2019-06-06,44.30502700805664,44.36482755162113,43.57067458111561,43.793134501142,90105200,0.0146816681485206,44.040596389770506,46.32305038452149,45.48430252075195,-0.989,0.062,0.12,0.818,1.0,43.66396713256836,42.97028732299805,41.453739166259766,42.64975357055664,43.530324883842674,-1.051230069386385,-1.129736850134872
2019-06-07,45.48430252075195,45.90769148933359,44.43659923654732,44.61360655057878,122737600,0.0266171943080153,43.92338676452637,46.33454658508301,46.065574645996094,-0.988,0.062,0.111,0.827,1.0,44.30502700805664,43.66396713256836,42.97028732299805,41.87712860107422,51.38854923937979,-0.8121249355703952,-1.0662144672219767
2019-06-10,46.065574645996094,46.73294738855598,45.8359388555826,45.88138787190985,104883600,0.0127796205070735,43.86837024688721,46.356476364135744,46.5989875793457,-0.924,0.076,0.105,0.819,1.0,45.48430252075195,44.30502700805664,43.66396713256836,41.453739166259766,62.50990153126865,-0.5691675821558277,-0.9668050902087469
2019-06-13,46.44110870361328,47.07260240686576,46.30955040496847,46.57267065219424,86698400,-0.0002058839108745,44.08185787200928,46.40501823425293,46.10382843017578,0.906,0.082,0.062,0.856,1.0,46.4506721496582,46.5989875793457,46.065574645996094,44.30502700805664,73.85569708391598,-0.008726746486615866,-0.5630086730937623
2019-06-14,46.10382843017578,46.307148088553,45.52017454036724,45.81917725851215,75046000,-0.0072625370679675,44.113671684265135,46.39611686706543,46.37892532348633,-0.988,0.062,0.111,0.827,1.0,46.44110870361328,46.4506721496582,46.5989875793457,45.48430252075195,72.1452687279625,0.07538366044784794,-0.4353302063854403
2020-03-23,54.163692474365234,55.16068993061355,51.324789145799386,55.059300920685246,336752800,-0.0212444070491533,65.10290718078613,71.97415176391601,59.59769821166992,0.994,0.111,0.02,0.869,1.0,55.3393440246582,59.09075164794922,59.54700469970703,58.47035217285156,34.602433476929605,-4.489184848301122,-3.3527983561428667
2020-03-24,59.59769821166992,59.79323446043245,56.56084169108887,57.05813231967632,287531200,0.1003256146149287,64.60561695098878,71.67135856628418,59.26939392089844,0.94,0.094,0.076,0.83,1.0,54.163692474365234,55.3393440246582,59.09075164794922,61.041290283203125,37.30454256738668,-4.288434687593686,-3.5399256224330307
2020-03-27,59.805301666259766,61.767909526223264,59.638732669554486,61.01473181958192,204216800,-0.0414024056410361,63.54549446105957,70.76825805664062,61.512020111083984,0.9795,0.07,0.0285,0.901,2.0,62.388328552246094,59.26939392089844,59.59769821166992,55.3393440246582,45.57841796015333,-3.493974778345404,-3.6246168152138623
2020-03-30,61.512020111083984,61.68341820252802,60.20602640105231,60.529509863529455,167976400,0.0285379121461248,63.01440563201904,70.4801015472412,61.38650131225586,0.15549999999999997,0.0685,0.06,0.872,2.0,59.805301666259766,62.388328552246094,59.26939392089844,54.163692474365234,42.22401585061628,-3.178649231703176,-3.5354232985117253
2020-04-07,62.62731552124024,65.58934152567265,62.52351377225885,65.37207245676143,202887200,-0.0115821717265857,60.33385791778564,68.58965751647949,64.2302474975586,0.238,0.091,0.072,0.837,2.0,63.361175537109375,58.2772102355957,59.126949310302734,61.38650131225586,55.21242225600409,-1.9594073001076708,-2.757946907107336
2020-04-08,64.2302474975586,64.54406918127975,63.06185514174084,63.426369510698045,168895200,0.0255947738295556,60.22088184356689,68.34406410217285,64.69371795654297,0.559,0.05,0.046,0.904,1.0,62.62731552124024,63.361175537109375,58.2772102355957,58.156524658203125,58.37202365787306,-1.5448315235159384,-2.5153238303890566
2020-04-09,64.69371795654297,65.19584133375365,63.8995057906406,64.86511973614601,161834800,0.0072157663568397,60.45938777923584,68.07570976257324,65.9635238647461,0.987,0.104,0.052,0.844,1.0,64.2302474975586,62.62731552124024,63.361175537109375,59.126949310302734,67.0659591949677,-1.165444522067638,-2.245347968724773
2020-04-23,66.39321899414062,68.01545116760279,66.35459354155203,66.59599709494192,124814400,-0.0038750501508388,64.08225212097167,66.36863273620605,68.3099365234375,-0.7806666666666667,0.06999999999999999,0.08066666666666666,0.8496666666666667,3.0,66.65149688720703,64.78546905517578,66.85186767578125,69.20796203613281,67.25138264903838,0.7539544994490086,0.2469849218477623
2020-04-24,68.3099365234375,68.31959472449138,66.86875759043463,66.91704122865521,126161200,0.0288691760745329,64.37833251953126,66.1550870513916,68.35823059082031,0.999,0.1195,0.05,0.8305,2.0,66.39321899414062,66.65149688720703,64.78546905517578,68.26890563964844,72.67083818569094,0.8923575517427196,0.37605944782675377
2020-04-27,68.35823059082031,68.68895219864656,67.58091104598891,68.02750161594408,117087600,0.0007069845155871,64.80597896575928,65.95375633239746,67.25019073486328,0.8917999999999999,0.0892,0.038,0.8725999999999999,5.0,68.3099365234375,66.39321899414062,66.65149688720703,66.85186767578125,64.61873495382306,0.9944761929407662,0.49974279684955625
2020-04-28,67.25019073486328,69.00036629064134,67.1584635837108,68.81931364694016,112004800,-0.0162093115398137,65.09288749694824,65.72987892150879,69.45903778076172,0.98,0.073,0.026,0.901,1.0,68.35823059082031,68.3099365234375,66.39321899414062,64.78546905517578,63.23434305355311,0.9747599695530198,0.594746231390249
2020-04-30,70.92435455322266,71.10058178322025,69.60870972779222,69.99736587702316,183064000,0.0210961282977459,66.13490581512451,65.4349323272705,69.78251647949219,0.994,0.112,0.028,0.86,1.0,69.45903778076172,67.25019073486328,68.35823059082031,66.39321899414062,66.3334752020429,1.3457325069442732,0.8296894867610871
2020-05-01,69.78251647949219,72.17965163700352,69.00519685948858,69.1017567929507,240616800,-0.016099379133209,66.66768417358398,65.28415199279785,70.76985168457031,0.998,0.12,0.031,0.848,1.0,70.92435455322266,69.45903778076172,67.25019073486328,68.3099365234375,60.07902734827889,1.4127115432354316,0.9462938980559561
2020-05-05,71.83203125,72.66245995311394,71.0836788601292,71.2285224464027,147751200,0.0150089273913409,67.71585903167724,65.18512855529785,72.5731430053711,0.6475,0.08249999999999999,0.0105,0.907,2.0,70.76985168457031,69.78251647949219,70.92435455322266,67.25019073486328,59.30548014672021,1.6853799593360463,1.1871601669534817
2020-05-06,72.5731430053711,73.20320267035598,72.14827044329485,72.5321011645588,142333600,0.0103172880186523,68.2131504058838,65.24572135925293,73.32389068603516,0.991,0.119,0.056,0.825,1.0,71.83203125,70.76985168457031,69.78251647949219,69.45903778076172,59.76746627078417,1.8487138911379901,1.3194709117903836
2020-05-07,73.32389068603516,73.66910326152602,72.89660917840814,73.19836352852457,115215200,0.0103447039713919,68.66783256530762,65.29926460266114,75.06913757324219,0.9784999999999999,0.11900000000000001,0.020499999999999997,0.86,2.0,72.5731430053711,71.83203125,70.76985168457031,70.92435455322266,64.8342958418468,2.015502810623957,1.4586772915570982
2020-05-12,75.37896728515625,77.38319884408511,75.25793879153254,76.93296900656856,162301200,-0.0114282266602456,70.0051498413086,65.75018333435058,74.46884155273438,0.997,0.097,0.015,0.888,1.0,76.25037384033203,75.06913757324219,73.32389068603516,71.83203125,78.17749902825763,2.631258868015408,1.9665802237569687
2020-05-13,74.46884155273438,76.47791927324582,73.39410778103768,75.55809815483286,200622400,-0.0120740010801541,70.29547119140625,65.84270301818847,74.92631530761719,-0.02699999999999997,0.077,0.0665,0.8565,2.0,75.37896728515625,76.25037384033203,75.06913757324219,72.5731430053711,75.01983172110974,2.612438307306789,2.095751840466933
2020-05-14,74.92631530761719,74.98682954910396,72.98743664654351,73.70876906438306,158929200,0.0061431565919936,70.58138885498047,65.87957923889161,74.48335266113281,0.9715,0.10300000000000001,0.0015,0.8955,2.0,74.46884155273438,75.37896728515625,76.25037384033203,73.32389068603516,72.5365794331903,2.604415109906853,2.1974844943549168
2020-05-15,74.48335266113281,74.52934407916516,72.66792527667609,72.70181680027588,166348400,-0.0059119769157971,70.8921112060547,65.95500755310059,76.23825073242188,0.984,0.094,0.034,0.872,1.0,74.92631530761719,74.46884155273438,75.37896728515625,75.06913757324219,70.31702198949064,2.5331131331941066,2.2646102221227546
2020-05-18,76.23825073242188,76.61102048338427,75.11511038710799,75.80497413426188,135178400,0.0235609436013586,71.36143035888672,66.08431526184081,75.79772186279297,0.996,0.124,0.079,0.797,1.0,74.48335266113281,74.92631530761719,74.46884155273438,76.25037384033203,78.58665684403219,2.5883742439271913,2.3293630264836422
2020-05-19,75.79772186279297,77.09998213452099,75.76625327530091,76.25520568719914,101729600,-0.0057783181722657,71.91204299926758,66.31518211364747,77.27185821533203,0.998,0.134,0.015,0.851,1.0,76.23825073242188,74.48335266113281,74.92631530761719,75.37896728515625,72.71537700202869,2.5670309394436543,2.376896609075645
2020-05-20,77.27185821533203,77.34204942619355,76.6158784313997,76.65460843756124,111504800,0.0194482936467075,72.44306106567383,66.48297752380371,76.69575500488281,0.85,0.083,0.051500000000000004,0.866,2.0,75.79772186279297,76.23825073242188,74.48335266113281,74.46884155273438,72.73261323135472,2.6386499861113037,2.4292472844827766
2020-05-28,77.03462219238281,78.29089831885972,76.4004341829612,76.67637525704153,133560800,0.0004399244518926,74.68389892578125,67.91416603088379,76.9595947265625,0.973,0.058,0.023,0.919,1.0,77.00074768066406,76.66668701171875,77.18955993652344,77.27185821533203,66.50867602164985,2.400415852976181,2.478745576855072
2020-06-10,85.40739440917969,85.8745626649843,83.77350959383725,84.2116321903992,166651600,0.0257276772301466,77.86270904541016,71.68950469970703,81.30693817138672,0.996,0.095,0.039,0.867,1.0,83.26517486572266,80.71630096435547,80.24190521240234,78.69756317138672,84.35883902972797,2.9237119995565024,2.4871314403716314
2020-06-15,83.02311706542969,83.6742509001126,80.50330314287096,80.6654845616587,138808800,0.0123669268968589,78.98573226928711,73.04288467407227,85.22340393066406,0.953,0.091,0.061,0.849,1.0,82.00891876220703,81.30693817138672,85.40739440917969,80.71630096435547,69.78602640828346,2.769821090500784,2.630834415224681
2020-06-19,84.65217590332031,86.3078449275457,83.54597361995395,85.84309961565448,264476000,-0.0057146052427476,80.69150810241699,74.87534774780273,86.86698150634766,0.995,0.078,0.021,0.901,1.0,85.13871002197266,85.10481262207031,85.22340393066406,82.00891876220703,69.26058749418414,2.9641967845861785,2.8347889892986693
2020-06-24,87.15502166748047,89.26818142371512,86.78225190963218,88.35078354810454,192623200,-0.0176522062613543,82.28581581115722,76.13116806030274,88.31206512451172,-0.908,0.013,0.048,0.938,1.0,88.72114562988281,86.86698150634766,84.65217590332031,85.10481262207031,71.06964654111158,3.2469671519667997,3.014529139740765
2020-06-29,87.57136535644531,87.66577111516035,85.02976731524565,85.50661981464565,130646000,0.0230464913933514,83.76490631103516,77.23802337646484,88.30237579345703,0.3025,0.0535,0.09,0.8565,2.0,85.59861755371094,88.31206512451172,87.15502166748047,86.86698150634766,59.665322408021034,3.0277501094848276,3.062693903309771
2020-07-02,88.13536071777344,89.67484690422407,88.02160103220285,89.04065881814572,114041600,0.0,85.24435729980469,78.56370864868164,90.49300384521484,0.34400000000000003,0.10366666666666667,0.06766666666666667,0.8286666666666666,3.0,88.13536071777344,88.30237579345703,87.57136535644531,88.31206512451172,68.87397574650458,2.8757160290430335,3.0018589573060668
2020-07-07,90.21221923828124,91.6476154008952,90.100875092419,90.87061453958542,112424400,-0.003102832208044,86.2317081451416,79.48375,92.3132781982422,0.9006666666666666,0.09066666666666667,0.056,0.8533333333333334,3.0,90.49300384521484,88.13536071777344,88.13536071777344,87.57136535644531,65.93482914314228,2.985290822664922,2.993237210581566
2020-07-08,92.3132781982422,92.34474679060094,91.1005702474556,91.1877146099101,117092000,0.0232901815042518,86.68411331176758,79.96285095214844,92.71025848388672,-0.676,0.037,0.054,0.909,2.0,90.21221923828124,90.49300384521484,88.13536071777344,88.30237579345703,70.43647274511143,3.1318879208466086,3.0209673526345746
2020-07-14,93.97378540039062,94.16500509879576,90.89482027358297,91.82673375082923,170989200,0.0165484040446921,88.6968162536621,81.85453750610351,94.6200714111328,0.992,0.086,0.026,0.888,2.0,92.44398498535156,92.87239837646484,92.71025848388672,90.21221923828124,66.87409805336384,3.349794880094123,3.1877746377221334
2020-07-15,94.6200714111328,96.09419752364778,93.42430934647336,95.84487913129124,153198000,0.006877301025904,89.16664962768554,82.33154190063476,93.45577239990234,0.999,0.129,0.029,0.841,1.0,93.97378540039062,92.44398498535156,92.87239837646484,92.3132781982422,75.48777863854906,3.4155843996356765,3.2333365901048423
2020-07-16,93.45577239990234,94.31023318785084,92.85789140298706,93.49450240060445,110577600,-0.0123049897750708,89.58419761657714,82.7640167236328,93.2669677734375,0.927,0.08399999999999999,0.0335,0.882,4.0,94.6200714111328,93.97378540039062,92.44398498535156,92.71025848388672,67.55336598594681,3.3353263026582596,3.253734532615526
2020-07-17,93.2669677734375,94.06091431617956,92.79495374103924,93.90600170117716,92186800,-0.0020202564444808,89.9906105041504,83.17789321899414,95.23247528076172,0.819,0.079,0.054,0.868,2.0,93.45577239990234,94.6200714111328,93.97378540039062,92.87239837646484,81.61689025786595,3.219375272970396,3.2468626806865
2020-07-20,95.23247528076172,95.37044953138845,93.01039399095431,93.35411815070974,90318000,0.0210739938720725,90.51962547302246,83.61606491088867,93.91810607910156,0.987,0.091,0.041,0.868,2.0,93.2669677734375,93.45577239990234,94.6200714111328,92.44398498535156,81.60590824766345,3.2486350335089753,3.2472171512509953
2020-07-30,93.13385009765624,93.23793283077006,90.7883172670131,91.1949712384762,158130000,0.0121001922181496,92.23193893432617,86.26198974609375,102.88390350341795,0.976,0.061,0.023,0.916,2.0,92.0203857421875,90.2896728515625,91.79769134521484,89.8951187133789,50.707072707847644,1.5900735812961813,2.172418146489352
2020-08-03,105.47631072998048,108.09052270549662,104.4645145020522,104.7622398081077,308151200,0.0251974034643462,93.71853141784668,87.34984176635743,106.1807098388672,0.93875,0.07575,0.03475,0.8895,8.0,102.88390350341795,93.13385009765624,92.0203857421875,91.79769134521484,69.91947172393932,3.113721643664846,2.3880370561682294
2020-08-05,106.56559753417967,106.88511455690512,105.43761099297777,105.90236369757778,121776800,0.003624836337001,95.22957191467285,88.52764297485352,110.28357696533205,0.906,0.093,0.022,0.885,2.0,106.1807098388672,105.47631072998048,102.88390350341795,92.0203857421875,73.28460858632738,4.21512677078141,2.969441377006422
2020-08-06,110.28357696533205,110.77737527223312,106.30900549573542,106.89720218347466,202428800,0.0348891154104384,96.10823783874513,89.19329956054688,107.77618408203124,0.984,0.077,0.031,0.892,2.0,106.56559753417967,106.1807098388672,105.47631072998048,93.13385009765624,76.85664669196439,4.837537031366608,3.343060507878459
2020-08-07,107.77618408203124,110.26174118969138,106.98080610359244,109.80585245809036,198045600,-0.0227358683159958,96.85342712402344,89.80813079833985,109.34271240234376,0.989,0.093,0.051,0.856,1.0,110.28357696533205,106.56559753417967,106.1807098388672,102.88390350341795,69.46431171709347,5.070031825677276,3.6884547714382228
2020-08-10,109.34271240234376,110.3587604567114,106.69710821737102,109.21903838608284,212403600,0.0145350137755868,97.69836349487304,90.45579315185547,106.09085083007812,0.991,0.103,0.052,0.845,2.0,107.77618408203124,110.28357696533205,106.56559753417967,105.47631072998048,73.74880653006602,5.3193729484735,4.014638406845279
2020-08-11,106.09085083007812,109.10504168444446,105.8313811445449,108.60793322925056,187902400,-0.0297400851032475,98.30421676635744,91.01948974609375,109.61672973632812,0.998,0.143,0.029,0.827,1.0,109.34271240234376,107.77618408203124,110.28357696533205,106.1807098388672,66.79083100103887,5.194698284518026,4.2506503823798285
2020-08-13,111.55667114257812,112.55817011651828,110.50667052619416,110.99408465160128,210082000,0.01769749390368,99.95909461975096,92.30367218017578,111.45724487304688,0.882,0.069,0.055,0.875,2.0,109.61672973632812,106.09085083007812,109.34271240234376,110.28357696533205,80.04526672761439,5.510678545870988,4.6736058030209335
2020-08-18,112.0925750732422,112.51693852673742,110.58426581680664,110.91890789561272,105633600,0.008332494325804,102.57402229309082,94.2184341430664,112.23322296142578,0.9213333333333332,0.07666666666666666,0.032,0.8916666666666666,6.0,111.1662826538086,111.45724487304688,111.55667114257812,106.09085083007812,81.00289559683556,5.5564275300204855,5.110151457028491
2020-08-19,112.23322296142578,113.64453639963617,112.13865437862,112.4999671955,145538000,0.0012547475878013,103.47658576965333,94.79779510498048,114.72362518310548,0.988,0.109,0.067,0.824,2.0,112.0925750732422,111.1662826538086,111.45724487304688,109.61672973632812,80.41431325834007,5.497351638961277,5.187591493415049
