,Date,Close,High,Low,Open,Volume,Daily_Return,MA20,MA50,Target
42,2016-05-13,20.606840133666992,20.86863750967336,20.48846311100795,20.48846311100795,177571200,0.0019922210542735463,22.191291046142577,23.374351959228516,21.371749877929688
43,2016-05-16,21.371749877929688,21.487851693136445,20.864092098720693,21.032552364137977,245039200,0.03711921572162846,22.043892669677735,23.335621376037597,21.2829647064209
44,2016-05-17,21.2829647064209,21.5584205669201,21.173693850052576,21.52427450982309,187667600,-0.004154323909642765,21.898503971099853,23.300273971557615,21.526548385620117
45,2016-05-18,21.526548385620117,21.674520991995124,21.3740235508649,21.435489923385195,168249600,0.011445006960225435,21.762805366516112,23.273599700927733,21.444599151611328
46,2016-05-19,21.444599151611328,21.544765566551572,21.301180478534434,21.544765566551572,121768400,-0.003806891496991316,21.636133193969727,23.2448791885376,21.67679786682129
47,2016-05-20,21.67679786682129,21.72460408030558,21.517442085044827,21.544760665676776,128104000,0.010827841246569214,21.524351787567138,23.22057636260986,21.952255249023438
48,2016-05-23,21.952255249023438,22.125269464843562,21.779241033203313,21.824772004118582,152074400,0.012707475702569804,21.433131408691406,23.196849975585938,22.286901473999023
49,2016-05-24,22.286901473999023,22.33015372721535,22.045591659714926,22.13209963980563,140560800,0.015244275414047603,21.36690225601196,23.178639869689942,22.678457260131836
50,2016-05-25,22.678457260131836,22.705774104756745,22.33470582502775,22.462189064821,152675200,0.017568874999946527,21.394128799438477,23.158938522338868,22.85830307006836
51,2016-05-26,22.85830307006836,22.93115089139935,22.45536220143362,22.692118054966603,225324800,0.007930248864533196,21.464175128936766,23.136543731689454,22.844640731811523
52,2016-05-27,22.844640731811523,22.871959313517372,22.59422647840904,22.637480465236077,145364800,-0.0005976969600479665,21.5458703994751,23.114645042419433,22.73310089111328
53,2016-05-31,22.73310089111328,22.85603194678067,22.49634497688307,22.67391147834835,169228800,-0.0048825386228517065,21.623119926452638,23.089972534179687,22.414382934570312
54,2016-06-01,22.414382934570312,22.66024495809652,22.38478910717191,22.541866174845136,116693200,-0.014019994811511172,21.667010688781737,23.058970832824706,22.24592399597168
55,2016-06-02,22.24592399597168,22.273240842302986,21.99778497521207,22.218605412811385,160766400,-0.007515662558741032,21.713679313659668,23.020934333801268,22.291454315185547
56,2016-06-03,22.291454315185547,22.371131348908463,22.184458696973742,22.261860484611056,114019600,0.002046681415530882,21.766949272155763,22.986478576660158,22.453081130981445
57,2016-06-06,22.453081130981445,23.19521936975564,22.207220864266038,22.30738551484315,93170000,0.007250617815715676,21.834219455718994,22.95733699798584,22.544143676757812
58,2016-06-07,22.544143676757812,22.735370278403316,22.52820827135643,22.594226875684704,89638000,0.004055681500688024,21.905245780944824,22.93218879699707,22.52365493774414
59,2016-06-08,22.52365493774414,22.664796596709508,22.46446554765898,22.541865588145942,83392400,-0.0009088275566125903,21.96807680130005,22.89536247253418,22.685291290283203
60,2016-06-09,22.685291290283203,22.762691348934236,22.414387611346097,22.42349380709844,106405600,0.007176293234194331,22.049347972869874,22.853260955810548,22.498613357543945
61,2016-06-10,22.498613357543945,22.61699040098032,22.418936334382074,22.430317773788715,126851600,-0.00822902956592042,22.145985221862794,22.810005493164063,22.159412384033203
62,2016-06-13,22.159412384033203,22.564630152066556,22.10477696350067,22.466740749496882,152082000,-0.015076527967311626,22.223613834381105,22.755440559387207,22.18673324584961
63,2016-06-14,22.18673324584961,22.41893684645813,22.025102213221146,22.15486243585689,127727600,0.0012329235695840435,22.2643630027771,22.69630844116211,22.113880157470703
64,2016-06-15,22.113880157470703,22.402996097939504,22.088838564616605,22.26868194201038,117780800,-0.003283632951801674,22.30590877532959,22.64164741516113,22.207223892211914
65,2016-06-16,22.207223892211914,22.252753127152243,21.870301648434932,21.95680788955315,125307200,0.004221047327584326,22.33994255065918,22.58364906311035,21.701839447021484
66,2016-06-17,21.701839447021484,22.00233688641061,21.695010236076318,21.995507675465443,244032800,-0.022757659743668723,22.352804565429686,22.526494598388673,21.649478912353516
67,2016-06-20,21.649478912353516,21.984124137793835,21.63354350813392,21.85436392148318,137647600,-0.002412723345216472,22.3514386177063,22.46774990081787,21.83387565612793
68,2016-06-21,21.83387565612793,21.934040306821196,21.55386586229536,21.613055249179165,142185600,0.008517375615409994,22.345519638061525,22.411063919067384,21.751920700073242
69,2016-06-22,21.751920700073242,22.056970340567723,21.706389736457794,21.91127473065563,116876400,-0.003753568873682167,22.318770599365234,22.346312713623046,21.87712860107422
70,2016-06-23,21.87712860107422,21.92038258558164,21.68362676731434,21.840705564248605,128960800,0.005756176786749556,22.278704166412354,22.276824951171875,21.26247787475586
71,2016-06-24,21.26247787475586,21.549316923000653,21.09174063551022,21.1509300314275,301245600,-0.028095585006899793,22.19891290664673,22.19477264404297,20.952863693237305
72,2016-06-27,20.952863693237305,21.18279021300927,20.829932734255113,21.17140704137405,181958400,-0.014561528686463543,22.104324054718017,22.116710395812987,21.305723190307617
73,2016-06-28,21.305723190307617,21.32166032813711,20.975631996645163,21.148646162391138,161779600,0.0168406334444966,22.032955169677734,22.05643051147461,21.490123748779297
74,2016-06-29,21.490123748779297,21.524271537990504,21.314832574681827,21.39223434601581,146124000,0.00865497767076806,21.986742210388183,22.002418212890625,21.7632999420166
75,2016-06-30,21.7632999420166,21.80199995456265,21.46735652411164,21.499227327011734,143345600,0.012711708710045011,21.96261100769043,21.95287380218506,21.829326629638672
76,2016-07-01,21.829326629638672,21.961363854547113,21.701843370736256,21.73826641463874,104106000,0.003033854599163943,21.939504623413086,21.909899482727052,21.624441146850586
77,2016-07-05,21.624441146850586,21.717778342983515,21.503787102545367,21.715501360026124,110820800,-0.009385790329872301,21.89807262420654,21.8641397857666,21.747371673583984
78,2016-07-06,21.747371673583984,21.776967240861612,21.483298971964736,21.535657420975962,123796400,0.005684795546788246,21.858234024047853,21.82355396270752,21.840707778930664
79,2016-07-07,21.840707778930664,21.968191025990517,21.767859961063753,21.786070612908745,100558400,0.004291833824684899,21.824086666107178,21.788138427734374,22.00916290283203
80,2016-07-08,22.00916290283203,22.056969109338187,21.86574428331357,21.96590892401898,115648400,0.007712896743386377,21.790280246734618,21.785643157958983,22.07746696472168
81,2016-07-11,22.07746696472168,22.22999183510009,22.02055454411816,22.025106773561575,95179600,0.003103437517874008,21.769222927093505,21.798044967651368,22.177627563476562
82,2016-07-12,22.177627563476562,22.241369184931997,22.109333713415275,22.120715153344364,96670000,0.004536779464552332,21.770133686065673,21.8173828125,22.052419662475586
83,2016-07-13,22.052419662475586,22.234538319250756,22.045588714831684,22.175350667633943,103568800,-0.0056456850780187695,21.763418006896973,21.83466899871826,22.489505767822266
84,2016-07-14,22.489505767822266,22.535034996280167,22.1548605544876,22.170795958130736,155676000,0.01982032412027901,21.78219928741455,21.853727760314943,22.48723602294922
85,2016-07-15,22.48723602294922,22.605614833966396,22.423494387861187,22.519106840493237,120548000,-0.00010092462219846166,21.796199893951417,21.877221450805663,22.726266860961914
86,2016-07-18,22.726266860961914,22.79456071952793,22.446257004036756,22.46902162355876,145975600,0.010629622856662024,21.84742126464844,21.907225685119627,22.735368728637695
87,2016-07-19,22.735368728637695,22.764962554700436,22.614712968161584,22.664796163674534,95119600,0.00040049990310619954,21.901715755462646,21.939779510498045,22.755855560302734
88,2016-07-20,22.755855560302734,22.869680369069854,22.705772366552605,22.764961753423556,105104000,0.0009010995999036986,21.947814750671387,21.97242427825928,22.63520622253418
89,2016-07-21,22.63520622253418,22.992616126512747,22.566910628416856,22.726266435747576,130808000,-0.0053019029519164595,21.991979026794432,21.999787712097167,22.459917068481445
90,2016-07-22,22.459917068481445,22.60561271698975,22.38023829525389,22.596506521854337,113254800,-0.00774409352976102,22.021118450164796,22.02778869628906,22.159412384033203
91,2016-07-25,22.159412384033203,22.500886801811777,22.06379996389409,22.36657436449665,161531600,-0.013379599022204203,22.065965175628662,22.059659576416017,22.00689125061035
92,2016-07-26,22.00689125061035,22.30283649036816,21.94997883810531,22.041039045479174,224959200,-0.006882905141146645,22.118666553497313,22.087660598754884,23.4365234375
93,2016-07-27,23.4365234375,23.755233195114588,23.390994216481538,23.73702081197582,369379200,0.0649629323201204,22.225206565856933,22.128956069946287,23.752958297729492
94,2016-07-28,23.752958297729492,23.777999892535995,23.40693167186566,23.40920865416496,159479200,0.013501783277428236,22.338348293304442,22.178355941772463,23.72336769104004
95,2016-07-29,23.72336769104004,23.800769468251264,23.602713665250537,23.71881546265295,110934800,-0.0012457651092783184,22.436351680755614,22.222292327880858,24.142248153686523
96,2016-08-01,24.142248153686523,24.16501277327869,23.768902834521718,23.768902834521718,152671600,0.017656871827885112,22.55199775695801,22.276245307922363,23.784832000732422
97,2016-08-02,23.784832000732422,24.14679404670702,23.675559423802557,24.142241818714755,135266400,-0.014804592790150894,22.6600172996521,22.318405990600585,24.08305549621582
98,2016-08-03,24.08305549621582,24.09443693605807,23.850851892023883,23.85995808599503,120810400,0.01253838982231259,22.77680149078369,22.361021995544434,24.231828689575195
99,2016-08-04,24.231828689575195,24.26158283232779,24.096786895955468,24.16545245152314,109634800,0.006177504901018649,22.896357536315918,22.399920539855955,24.600332260131836
100,2016-08-05,24.600332260131836,24.639241929922044,24.302783823087015,24.323382443715563,162213600,0.01520741893966826,23.025916004180907,22.438358039855956,24.804039001464844
101,2016-08-08,24.804039001464844,24.804039001464844,24.52709091876358,24.60948715124124,112148800,0.00828065000012801,23.162244606018067,22.47727275848389,24.90474510192871
102,2016-08-09,24.90474510192871,24.934500993309076,24.721639849436276,24.771994361398967,105260800,0.004060068622611102,23.298600482940675,22.51847484588623,24.719350814819336
103,2016-08-10,24.719350814819336,24.925345754190385,24.664419413066312,24.88185744859045,96034000,-0.007444135097572913,23.431947040557862,22.558199844360352,24.703327178955078
104,2016-08-11,24.703327178955078,24.932210039226604,24.68501613103632,24.838367228321207,109938000,-0.0006482223576297352,23.542638111114503,22.60397872924805,24.76055145263672
105,2016-08-12,24.76055145263672,24.820061493806705,24.66899794612241,24.66899794612241,74641600,0.0023164601783030037,23.656303882598877,22.654271278381348,25.05809211730957
106,2016-08-15,25.05809211730957,25.071824527831648,24.73765581730807,24.751388227830148,103472800,0.012016722052495599,23.77289514541626,22.70960403442383,25.035213470458984
107,2016-08-16,25.035213470458984,25.229765351854663,24.996303792675096,25.09243420116639,135177600,-0.0009130242934489718,23.887887382507323,22.76124668121338,24.99859046936035
108,2016-08-17,24.99859046936035,25.03292325340463,24.797172400960832,24.971123892877344,101424000,-0.001462859549484108,24.000024127960206,22.81033561706543,24.966537475585938
109,2016-08-18,24.966537475585938,25.08555576911699,24.952803319466657,25.000870246528233,87938800,-0.001282192042535324,24.116590690612792,22.859193267822267,25.030635833740234
110,2016-08-19,25.030635833740234,25.106167615118217,24.801752917737662,24.89559400525492,101472400,0.0025673707544338065,24.24512662887573,22.906100158691405,24.836074829101562
111,2016-08-22,24.836074829101562,24.971114852217134,24.685011332493662,24.916183465376673,103280800,-0.007772914996286739,24.378959751129152,22.95284938812256,24.913896560668945
112,2016-08-23,24.913896560668945,25.02147177389938,24.840654122377213,24.854386533857703,85030800,0.0031334150868396193,24.52431001663208,23.007939071655272,24.726219177246094
113,2016-08-24,24.726219177246094,24.89101514310888,24.646110512239996,24.849816151643186,94700400,-0.00753304016358225,24.588794803619386,23.058728790283205,24.620925903320312
114,2016-08-25,24.620925903320312,24.691879021680453,24.417220324732412,24.579726924154368,100344800,-0.004258365307328371,24.632193183898927,23.108869705200195,24.476734161376953
115,2016-08-26,24.476734161376953,24.707904597919814,24.332536838720074,24.584309387410602,111065200,-0.005856471137988928,24.66986150741577,23.154259910583495,24.449270248413086
116,2016-08-29,24.449270248413086,24.591178268907836,24.327962596069156,24.40349436889239,99881200,-0.0011220415592535504,24.6852126121521,23.209208526611327,24.261587142944336
117,2016-08-30,24.261587142944336,24.37602859173181,24.147145694156862,24.215811261924518,99455600,-0.00767642974869287,24.709050369262695,23.261450691223146,24.284475326538086
118,2016-08-31,24.284475326538086,24.39205056887319,24.179189402148264,24.183768038038835,118649600,0.0009433918506196459,24.719121360778807,23.310462684631347,24.42867088317871
119,2016-09-01,24.42867088317871,24.44469261514723,24.174610743222345,24.29362907409736,106806000,0.0059377670178877295,24.728963470458986,23.363997688293455,24.657554626464844
120,2016-09-02,24.657554626464844,24.719352238716972,24.449270357370363,24.65068667289205,107210000,0.009369471813701402,24.731824588775634,23.41960620880127,24.65068244934082
121,2016-09-06,24.65068244934082,24.788013557460886,24.607195894924537,24.696460067460034,107521600,-0.00027870473078650537,24.724156761169432,23.48737030029297,24.8017520904541
122,2016-09-07,24.8017520904541,24.893305603048898,24.506492929110838,24.68044442841715,169457200,0.006128416177675566,24.719007110595705,23.564348068237305,24.151714324951172
123,2016-09-08,24.151714324951172,24.552259258738772,24.087627414943128,24.54768237069705,212008000,-0.026209348562641344,24.690625286102296,23.621267890930177,23.604690551757812
124,2016-09-09,23.604690551757812,24.19749811312488,23.604690551757812,23.950304186078277,186228000,-0.02264948010867407,24.63569345474243,23.663559226989747,24.133411407470703
125,2016-09-12,24.133411407470703,24.19749833442346,23.46736138898784,23.494827963212362,181171200,0.022398974244274505,24.60433645248413,23.71096145629883,24.707910537719727
126,2016-09-13,24.707910537719727,24.900173098736403,24.545403873922186,24.607203240271087,248704800,0.023805135566999924,24.58682737350464,23.768533134460448,25.582239151000977
127,2016-09-14,25.582239151000977,25.87063207350197,24.856680828536582,24.886436721019322,443554800,0.03538658649206616,24.61417865753174,23.84768909454346,26.45199203491211
128,2016-09-15,26.45199203491211,26.488614130670957,25.97591526747291,26.06060255423702,359934400,0.03399830948250293,24.686848735809328,23.94178150177002,26.303211212158203
129,2016-09-16,26.303211212158203,26.580159193297337,26.10179497484898,26.348988820344754,319547600,-0.005624560243233878,24.75368242263794,24.03103157043457,25.996517181396484
130,2016-09-19,25.996517181396484,26.5916123030239,25.920985414072987,26.365018747291153,188092000,-0.011659946319404368,24.801976490020753,24.11077865600586,25.994234085083008
131,2016-09-20,25.994234085083008,26.12012039408468,25.75161873999414,25.87521573076719,138057200,-8.782316098521203e-05,24.859884452819824,24.189113998413085,25.989646911621094
132,2016-09-21,25.989646911621094,26.090354172737744,25.735586822150456,26.058310715168247,144012800,-0.00017646888332623067,24.91367197036743,24.265354385375975,26.234554290771484
133,2016-09-22,26.234554290771484,26.307796736816936,26.09264628757944,26.172754940092023,124296000,0.00942326688712658,24.9890887260437,24.348997077941895,25.797386169433594
134,2016-09-23,25.797386169433594,26.273462923090836,25.531882967818554,26.188775638778342,209924800,-0.01666382879970152,25.047911739349367,24.41515468597412,25.836292266845703
135,2016-09-26,25.836292266845703,25.95302299477781,25.531879441337228,25.552478057081945,119477600,0.0015081410634620873,25.115889644622804,24.48213581085205,25.88435935974121
136,2016-09-27,25.88435935974121,25.90495972324331,25.712697230919463,25.86376074247659,98429600,0.0018604485658799685,25.18764410018921,24.545297660827636,26.08119773864746
137,2016-09-28,26.08119773864746,26.239127449892997,25.96217943558065,26.02168946023276,118564400,0.007604529676419114,25.278624629974367,24.612214241027832,25.67608070373535
138,2016-09-29,25.67608070373535,26.046871585785244,25.589105840841654,25.900386687102312,143548000,-0.015532915281409876,25.34820489883423,24.670618743896483,25.87520980834961
139,2016-09-30,25.87520980834961,25.94845225875798,25.58910621359226,25.740168003580504,145516400,0.007755432260550865,25.420531845092775,24.735418815612793,25.75390625
140,2016-10-03,25.75390625,25.875215668490625,25.69897483631246,25.797394565048304,86807200,-0.004688022213078513,25.47534942626953,24.801298599243164,25.8637638092041
141,2016-10-04,25.8637638092041,26.163599804302354,25.77907652029831,25.877496222342135,118947200,0.004265665881427294,25.536003494262694,24.87538562774658,25.87520980834961
142,2016-10-05,25.87520980834961,26.014828502290214,25.79281183336047,25.955318465634114,85812400,0.000442549631598288,25.58967638015747,24.952751998901366,26.06747055053711
143,2016-10-06,26.06747055053711,26.170467146015195,25.8935190762136,26.023982245396795,115117200,0.0074303065989231865,25.68546419143677,25.00537094116211,26.106382369995117
144,2016-10-07,26.106382369995117,26.220823817166742,25.98049782584907,26.163603093580928,97433600,0.0014927347623763243,25.810548782348633,25.05243942260742,26.561857223510742
145,2016-10-10,26.561857223510742,26.722074530767596,26.257442593485038,26.326106405350398,144944000,0.017446877436343655,25.931971073150635,25.109209213256836,26.61907958984375
146,2016-10-11,26.61907958984375,27.166109532262723,26.59618990489879,26.93951422421971,256164000,0.002154305922642985,26.027529525756837,25.15874584197998,26.857118606567383
147,2016-10-12,26.857118606567383,27.003605268881365,26.722078533968947,26.859407924510492,150347200,0.008942421014979551,26.091273498535156,25.22019157409668,26.774717330932617
148,2016-10-13,26.774717330932617,26.880003235410353,26.486324442696798,26.731229029386608,140769600,-0.0030681353737855854,26.107409763336182,25.274024810791015,26.923490524291992
149,2016-10-14,26.923490524291992,27.047087479760652,26.809049092884454,26.98071123999576,142608800,0.005556480448348111,26.138423728942872,25.32785804748535,26.90519142150879
150,2016-10-17,26.90519142150879,26.971565940196978,26.728950572439484,26.854836893203274,94499600,-0.0006796705191955965,26.183857440948486,25.37395523071289,26.886871337890625
151,2016-10-18,26.886871337890625,27.056244174757325,26.88229270254308,27.049377967973744,98214000,-0.0006809125915944181,26.228489303588866,25.415611877441407,26.806760787963867
152,2016-10-19,26.806760787963867,26.953245676457854,26.046869774062202,26.836514930670027,80138400,-0.0029795415360901467,26.269344997406005,25.45365219116211,26.793033599853516
153,2016-10-20,26.793033599853516,26.866276063155947,26.625950048993936,26.747257715128768,96503200,-0.0005120793302454407,26.29726896286011,25.49512584686279,26.6877384185791
154,2016-10-21,26.6877384185791,26.75869328542046,26.61449598066098,26.73580360475311,92770800,-0.003929946225834979,26.341786575317382,25.534814071655273,26.928070068359375
155,2016-10-24,26.928070068359375,26.94866868851393,26.779295853260383,26.80218379106691,94154800,0.009005320945927764,26.396375465393067,25.578164443969726,27.065397262573242
156,2016-10-25,27.065397262573242,27.090574516004875,26.85024682278932,26.996731708443775,192516000,0.0050997785532067574,26.455427360534667,25.618310546875,26.456571578979492
157,2016-10-26,26.456571578979492,26.48174883578111,25.934718885705546,26.163601768456424,264536800,-0.022494614717355366,26.47419605255127,25.64673770904541,26.2025146484375
158,2016-10-27,26.2025146484375,26.518372415621062,26.11553803054444,26.410797175324642,138248000,-0.009602791116890108,26.500517749786376,25.670816192626955,26.028562545776367
159,2016-10-28,26.028562545776367,26.369597563133876,25.966763187546174,26.06289532854449,151446800,-0.006638756050519223,26.508185386657715,25.69205669403076,25.98736000061035
160,2016-10-31,25.98736000061035,26.145289731996076,25.909538920566067,26.01253725478018,105677600,-0.0015829742842522476,26.51985807418823,25.711191177368164,25.51814842224121
161,2016-11-01,25.51814842224121,26.040001040121055,25.29842109609378,25.96904791551526,175303200,-0.018055376858523542,26.502577304840088,25.724832649230958,25.541044235229492
162,2016-11-02,25.541044235229492,25.714995743584726,25.45864799046975,25.497557667819258,113326800,0.0008972364534225452,26.485869026184083,25.737375602722167,25.26726722717285
163,2016-11-03,25.26726722717285,25.64226108581835,25.202851276505207,25.531834243303255,107730400,-0.0107191000311182,26.445858860015868,25.748196563720704,25.03951644897461
164,2016-11-04,25.03951644897461,25.363899130694815,24.87157506122732,24.968199017619202,123348000,-0.00901366879728549,26.392515563964842,25.75656837463379,25.400705337524414
165,2016-11-07,25.400705337524414,25.423710787131366,25.182149178250135,25.32478577413851,130240000,0.014424754938292539,26.33445796966553,25.775047798156738,25.550235748291016
166,2016-11-08,25.550235748291016,25.70207484006421,25.237356791185245,25.377692283204873,97016800,0.005886860572556607,26.28101577758789,25.797067108154298,25.508834838867188
167,2016-11-09,25.508834838867188,25.61006093811463,24.85777191973571,25.27877679890741,236705600,-0.0016203728932949746,26.21360158920288,25.822012062072755,24.797958374023438
168,2016-11-10,24.797958374023438,25.557148915104918,24.347044789302654,25.557148915104918,228538000,-0.02786785320984575,26.11476364135742,25.83228172302246,24.945188522338867
169,2016-11-11,24.945188522338867,25.04641460202416,24.512680122670883,24.6438131098981,136575600,0.005937188299729446,26.015848541259764,25.842612075805665,24.319435119628906
170,2016-11-14,24.319435119628906,24.80255665103576,23.944441147507167,24.779551198150394,204702000,-0.025085134239397955,25.886560726165772,25.835849685668947,24.641510009765625
171,2016-11-15,24.641510009765625,24.772642986196743,24.422955634114782,24.517278491798816,129058000,0.013243518550180688,25.77429265975952,25.83566623687744,25.304079055786133
172,2016-11-16,25.304079055786133,25.359294239810122,24.524182572280637,24.547188021355673,235362000,0.026888329723216087,25.699158573150633,25.845712776184083,25.294879913330078
173,2016-11-17,25.294879913330078,25.386903477159905,25.037216040850755,25.262671929270162,110528000,-0.0003635438553513115,25.624250888824463,25.86857608795166,25.32018280029297
174,2016-11-18,25.32018280029297,25.43061141206758,25.22816100488457,25.241963923155183,113715600,0.0010003165482337373,25.555873107910156,25.902885932922363,25.70438003540039
175,2016-11-21,25.70438003540039,25.764193849148143,25.308680011145785,25.333986530501825,117058400,0.015173556926412646,25.49468860626221,25.934305305480958,25.720487594604492
