Date,Close,High,Low,Open,Volume,Daily_Return,MA20,MA50,Target,Sentiment,Positive_Sentiment,Negative_Sentiment,Neutral_Sentiment,article_count
2016-05-06,21.107675552368164,21.273858822090435,20.90961973417624,21.25564817031645,174799600,-0.0055769993705387,23.22163934707641,23.528224296569825,21.123613357543945,0.0,0.0,0.0,0.0,
2016-05-09,21.123613357543945,21.34670906436936,21.078082380864863,21.171419580435103,131745600,0.0007550715442938,23.04441156387329,23.51213623046875,21.267030715942383,0.0,0.0,0.0,0.0,
2016-05-10,21.267030715942383,21.30117851214053,20.96881021859192,21.24654308032093,134747200,0.0067894330373745,22.85828924179077,23.499912109375,21.059873580932617,0.0,0.0,0.0,0.0,
2016-05-11,21.059873580932617,21.301181699672124,21.048490401553487,21.28069406098488,114876400,-0.0097407643679413,22.643707275390625,23.46616718292236,20.565866470336918,0.0,0.0,0.0,0.0,
2016-05-12,20.565866470336918,21.12133211602468,20.36781240640932,21.10767369418935,305258800,-0.0234572685679828,22.403746128082275,23.421546363830565,20.606847763061523,0.0,0.0,0.0,0.0,
2016-05-13,20.606847763061523,20.868645235994705,20.48847069657504,20.48847069657504,177571200,0.0019926849561002,22.191289520263677,23.374351196289066,21.371753692626957,0.0,0.0,0.0,0.0,
2016-05-16,21.371753692626957,21.487855528557017,20.86409582280485,21.032556118291023,245039200,0.0371190168608199,22.04389171600342,23.33562065124512,21.28296661376953,0.0,0.0,0.0,0.0,
2016-05-17,21.28296661376953,21.558422498954688,21.173695747608512,21.52427643879756,187667600,-0.0041544124143659,21.8985032081604,23.300273513793947,21.52655029296875,0.0,0.0,0.0,0.0,
2016-05-18,21.52655029296875,21.67452291245479,21.37402544469915,21.43549182266564,168249600,0.0114450059345405,21.762804889678957,23.273599319458008,21.444589614868164,0.0,0.0,0.0,0.0,
2016-05-19,21.444589614868164,21.544755985262864,21.30117100557176,21.544755985262864,121768400,-0.0038074227865184,21.636132431030276,23.244878616333008,21.676803588867188,0.0,0.0,0.0,0.0,
2016-05-20,21.676803588867188,21.724609814970933,21.517447765025423,21.544766352868685,128104000,0.0108285576068112,21.52435150146484,23.220575790405277,21.95224952697754,0.0,0.0,0.0,0.0,
2016-05-23,21.95224952697754,22.125263697700007,21.77923535625507,21.8247663153023,152074400,0.0127069444063152,21.433130741119385,23.19684928894043,22.28689956665039,0.0,0.0,0.0,0.0,
2016-05-24,22.28689956665039,22.330151816165124,22.045589773017973,22.132097745705188,140560800,0.0152444531601005,21.36690187454224,23.178639106750488,22.67845916748047,0.0,0.0,0.0,0.0,
2016-05-25,22.67845916748047,22.705776014402836,22.33470770346552,22.462190953980613,152675200,0.0175690476667287,21.39412851333618,23.15893783569336,22.858295440673828,0.0,0.0,0.0,0.0,
2016-05-26,22.858295440673828,22.93114323769047,22.455354706528286,22.692110481039485,225324800,0.0079298276776771,21.46417474746704,23.13654296875,22.844640731811523,0.0,0.0,0.0,0.0,
2016-05-27,22.844640731811523,22.87195931351737,22.59422647840904,22.63748046523608,145364800,-0.0005973633903605,21.545870113372803,23.11464427947998,22.73309135437012,0.0,0.0,0.0,0.0,
2016-05-31,22.73309135437012,22.85602235846681,22.49633553946117,22.67390196643569,169228800,-0.0048829560837029,21.623119163513184,23.089971504211427,22.414384841918945,0.0,0.0,0.0,0.0,
2016-06-01,22.414384841918945,22.660246886366743,22.38479101200226,22.541868093041938,116693200,-0.0140194972818734,21.66701002120972,23.05896987915039,22.245922088623047,0.0,0.0,0.0,0.0,
2016-06-02,22.245922088623047,22.273238932612223,21.99778308913869,22.218603507805028,160766400,-0.0075158321088893,21.71367835998535,23.0209334564209,22.291446685791016,0.0,0.0,0.0,0.0,
2016-06-03,22.291446685791016,22.371123692243952,22.18445110419915,22.261852865345205,114019600,0.0020464243732676,21.76694803237915,22.986477394104003,22.45308494567871,0.0,0.0,0.0,0.0,
2016-06-06,22.45308494567871,23.19522331053951,22.20722463719253,22.307389304787257,93170000,0.0072511336821725,21.83421850204468,22.957335777282715,22.54414367675781,0.0,0.0,0.0,0.0,
2016-06-07,22.54414367675781,22.73537027840332,22.52820827135643,22.594226875684704,89638000,0.0040555109152886,21.90524501800537,22.93218761444092,22.52365493774414,0.0,0.0,0.0,0.0,
2016-06-08,22.52365493774414,22.664796596709508,22.46446554765898,22.541865588145946,83392400,-0.0009088275566125,21.96807622909546,22.89536136627197,22.685285568237305,0.0,0.0,0.0,0.0,
2016-06-09,22.685285568237305,22.76268560736526,22.414381957631843,22.423488151087277,106405600,0.0071760391881297,22.04934682846069,22.853259925842284,22.49861717224121,0.0,0.0,0.0,0.0,
2016-06-10,22.49861717224121,22.61699423574872,22.418940135569898,22.43032157690629,126851600,-0.0082286112482293,22.145984363555907,22.81000461578369,22.159412384033203,0.0,0.0,0.0,0.0,
2016-06-13,22.159412384033203,22.56463015206656,22.10477696350067,22.46674074949688,152082000,-0.0150766949635695,22.223612594604493,22.75543956756592,22.186731338500977,0.0,0.0,0.0,0.0,
2016-06-14,22.186731338500977,22.418934919147425,22.02510031976761,22.15486053124813,127727600,0.0012328374956123,22.264361476898195,22.696307258605955,22.113889694213867,0.0,0.0,0.0,0.0,
2016-06-15,22.113889694213867,22.403005759365648,22.08884809056043,22.268691545512738,117780800,-0.0032831174261666,22.30590763092041,22.641646423339843,22.207225799560547,0.0,0.0,0.0,0.0,
2016-06-16,22.207225799560547,22.252755038411323,21.870303526845767,21.956809775393893,125307200,0.004220700502594,22.33994140625,22.58364803314209,21.701839447021484,0.0,0.0,0.0,0.0,
2016-06-17,21.701839447021484,22.00233688641061,21.69501023607632,21.995507675465443,244032800,-0.0227577436776935,22.352803897857665,22.526493492126463,21.64947891235352,0.0,0.0,0.0,0.0,
2016-06-20,21.64947891235352,21.984124137793835,21.63354350813392,21.85436392148318,137647600,-0.0024127233452164,22.351437664031984,22.46774871826172,21.833879470825195,0.0,0.0,0.0,0.0,
2016-06-21,21.833879470825195,21.93404413901869,21.553869628070824,21.61305902529588,142185600,0.008517551818139,22.345519161224367,22.411062927246093,21.751928329467773,0.0,0.0,0.0,0.0,
2016-06-22,21.751928329467773,22.056978076957133,21.706397349882533,21.91128241594292,116876400,-0.0037533935032904,22.318770599365237,22.346311950683592,21.87712860107422,0.0,0.0,0.0,0.0,
2016-06-23,21.87712860107422,21.92038258558164,21.68362676731434,21.840705564248605,128960800,0.005755824022132,22.27870407104492,22.27682426452637,21.262475967407227,0.0,0.0,0.0,0.0,
2016-06-24,21.262475967407227,21.54931498992115,21.09173874347756,21.15092813408525,301245600,-0.0280956721914964,22.198913097381592,22.194771995544432,20.95287322998047,0.0,0.0,0.0,0.0,
2016-06-27,20.95287322998047,21.182799854404006,20.82994221504597,21.17141667758771,181958400,-0.0145609917632048,22.10432472229004,22.11670986175537,21.30573272705078,0.0,0.0,0.0,0.0,
2016-06-28,21.30573272705078,21.321669872013963,20.97564138563484,21.1486556288244,161779600,0.0168406257794477,22.03295679092407,22.056430320739747,21.49012756347656,0.0,0.0,0.0,0.0,
2016-06-29,21.49012756347656,21.52427535874932,21.314836358263275,21.392238143336797,146124000,0.0086547052283099,21.986743927001957,22.00241813659668,21.7632999420166,0.0,0.0,0.0,0.0,
2016-06-30,21.7632999420166,21.80199995456265,21.46735652411164,21.49922732701173,143345600,0.0127115289443096,21.96261281967163,21.95287380218506,21.829326629638672,0.0,0.0,0.0,0.0,
2016-07-01,21.829326629638672,21.961363854547116,21.701843370736256,21.73826641463874,104106000,0.0030338545991639,21.93950681686401,21.909899559021,21.62443733215332,0.0,0.0,0.0,0.0,
2016-07-05,21.62443733215332,21.71777451182094,21.503783309132288,21.715497529265225,110820800,-0.0093859650809,21.898074436187745,21.864139862060547,21.74736213684082,0.0,0.0,0.0,0.0,
2016-07-06,21.74736213684082,21.77695769114008,21.483289551023773,21.535647977074564,123796400,0.0056845319394611,21.85823535919189,21.82355381011963,21.840715408325195,0.0,0.0,0.0,0.0,
2016-07-07,21.840715408325195,21.968198699917487,21.767867565011088,21.786078223217423,100558400,0.0042926250502,21.824088382720948,21.788138580322265,22.009166717529297,0.0,0.0,0.0,0.0,
2016-07-08,22.009166717529297,22.056972932321376,21.86574807315307,21.96591273121933,115648400,0.0077127193892143,21.790282440185543,21.78564338684082,22.077465057373047,0.0,0.0,0.0,0.0,
2016-07-11,22.077465057373047,22.229989914574308,22.02055264168639,22.02510487073652,95179600,0.0031031769953087,21.769224834442134,21.79804527282715,22.17762756347656,0.0,0.0,0.0,0.0,
2016-07-12,22.17762756347656,22.241369184932,22.109333713415275,22.120715153344364,96670000,0.0045368662499623,21.770135593414302,21.817383155822757,22.052425384521484,0.0,0.0,0.0,0.0,
2016-07-13,22.052425384521484,22.234544088551846,22.045594435105123,22.17535642157733,103568800,-0.0056454270681896,21.76342029571533,21.834669456481933,22.48950958251953,0.0,0.0,0.0,0.0,
2016-07-14,22.48950958251953,22.53503881870016,22.15486431242193,22.17079971876806,155676000,0.0198202324858487,21.78220129013061,21.85372829437256,22.487224578857425,0.0,0.0,0.0,0.0,
2016-07-15,22.487224578857425,22.605603329629844,22.42348297620846,22.519095380181906,120548000,-0.0001016030898195,21.79620122909546,21.8772216796875,22.72626304626465,0.0,0.0,0.0,0.0,
2016-07-18,22.72626304626465,22.794556893367258,22.446253236340294,22.46901785204117,145975600,0.0106299675430809,21.847422409057614,21.907225875854493,22.735370635986328,0.0,0.0,0.0,0.0,
2016-07-19,22.735370635986328,22.764964464531797,22.614714865387988,22.66479806510259,95119600,0.0004007517515369,21.90171699523926,21.93977977752685,22.7558536529541,0.0,0.0,0.0,0.0,
2016-07-20,22.7558536529541,22.869678452180658,22.70577046340184,22.764959845311655,105104000,0.0009009317374115,21.947815704345704,21.972424583435057,22.635202407836918,0.0,0.0,0.0,0.0,
2016-07-21,22.635202407836918,22.992612251581413,22.566906825229403,22.726262605703987,130808000,-0.0053019872142447,21.99197940826416,21.999788017272948,22.45991516113281,0.0,0.0,0.0,0.0,
2016-07-22,22.45991516113281,22.6056107972683,22.38023639467176,22.59650460290621,113254800,-0.0077440105701644,22.02111873626709,22.027788848876952,22.159412384033203,0.0,0.0,0.0,0.0,
2016-07-25,22.159412384033203,22.500886801811777,22.06379996389409,22.36657436449665,161531600,-0.0133795152360874,22.065965557098387,22.05965976715088,22.00689697265625,0.0,0.0,0.0,0.0,
2016-07-26,22.00689697265625,22.302842289363245,21.949984545353324,22.041044776403897,224959200,-0.0068826469192317,22.11866674423218,22.08766075134277,23.43653106689453,0.0,0.0,0.0,0.0,
2016-07-27,23.43653106689453,23.755240928260108,23.391001831054744,23.737028539192583,369379200,0.064963002099506,22.22520666122437,22.128956298828125,23.75296211242676,0.0,0.0,0.0,0.0,
2016-07-28,23.75296211242676,23.77800371125491,23.406935430991453,23.40921241365644,159479200,0.0135016161149892,22.338348388671875,22.17835620880127,23.72336769104004,0.0,0.0,0.0,0.0,
2016-07-29,23.72336769104004,23.800769468251264,23.602713665250537,23.71881546265295,110934800,-0.0012459255080121,22.436351776123047,22.222292556762696,24.14225196838379,0.0,0.0,0.0,0.0,
2016-08-01,24.14225196838379,24.16501659157297,23.76890659022699,23.76890659022699,152671600,0.0176570326270311,22.5519980430603,22.276245803833007,23.784835815429688,0.0,0.0,0.0,0.0,
2016-08-02,23.784835815429688,24.146797919457065,23.675563220974293,24.1422456907347,135266400,-0.0148045904508894,22.66001796722412,22.318406448364257,24.083057403564453,0.0,0.0,0.0,0.0,
2016-08-03,24.083057403564453,24.0944388443081,23.850853780982277,23.859959975674617,120810400,0.0125383076195675,22.776802730560306,22.361022605896,24.23183250427246,0.0,0.0,0.0,0.0,
2016-08-04,24.23183250427246,24.261586651709106,24.09679068939377,24.16545625577112,109634800,0.0061775836105422,22.896358585357667,22.39992126464844,24.600330352783203,0.0,0.0,0.0,0.0,
2016-08-05,24.600330352783203,24.63924001955661,24.30278193880834,24.323380557839805,162213600,0.0152071804080755,23.02591676712036,22.43835868835449,24.80404090881348,0.0,0.0,0.0,0.0,
2016-08-08,24.80404090881348,24.80404090881348,24.527092804815823,24.60948904362948,112148800,0.0082808057090675,23.162245559692384,22.47727359771729,24.90474319458008,0.0,0.0,0.0,0.0,
2016-08-09,24.90474319458008,24.93449908368157,24.7216379561109,24.771992464217156,105260800,0.0040599145170261,23.29860134124756,22.518475646972657,24.71934700012207,0.0,0.0,0.0,0.0,
2016-08-10,24.71934700012207,24.925341907703924,24.66441560684608,24.881853608815117,96034000,-0.0074442122534456,23.431947422027587,22.558200759887697,24.70332717895508,0.0,0.0,0.0,0.0,
2016-08-11,24.70332717895508,24.932210039226604,24.68501613103632,24.838367228321207,109938000,-0.0006480681373546,23.542638301849365,22.603979606628418,24.760555267333984,0.0,0.0,0.0,0.0,
2016-08-12,24.760555267333984,24.82006531767229,24.66900174671462,24.66900174671462,74641600,0.0023166145986868,23.656304836273197,22.65427227020264,25.05809593200684,0.0,0.0,0.0,0.0,
2016-08-15,25.05809593200684,25.07182834461946,24.73765958322399,24.75139199583661,103472800,0.0120167202011576,23.772896480560306,22.709605255126952,25.03520774841309,0.0,0.0,0.0,0.0,
2016-08-16,25.03520774841309,25.22975958534201,24.99629807952239,25.09242846604213,135177600,-0.0009134047397637,23.88788833618164,22.76124771118164,24.998584747314453,0.0,0.0,0.0,0.0,
2016-08-17,24.998584747314453,25.03291752350013,24.79716672501847,24.9711181771184,101424000,-0.0014628598838352,24.00002489089966,22.81033653259277,24.96654510498047,0.0,0.0,0.0,0.0,
2016-08-18,24.96654510498047,25.085563434881703,24.95281094466424,25.000877886414337,87938800,-0.0012816582481705,24.11659202575684,22.8591943359375,25.03063201904297,0.0,0.0,0.0,0.0,
2016-08-19,25.03063201904297,25.106163788909825,24.80174913792241,24.895590211138185,101472400,0.0025669115928144,24.245127868652343,22.90610126495361,24.836082458496094,0.0,0.0,0.0,0.0,
2016-08-22,24.836082458496094,24.971122523094618,24.685018915483,24.91619111937978,103280800,-0.0077724589774187,24.37896137237549,22.95285057067871,24.91389274597168,0.0,0.0,0.0,0.0,
2016-08-23,24.91389274597168,25.02146794273071,24.84065031889448,24.854382728272327,85030800,0.0031329533393849,24.52431116104126,23.00794017791748,24.72621154785156,0.0,0.0,0.0,0.0,
2016-08-24,24.72621154785156,24.89100746286576,24.64610290756338,24.849808484112213,94700400,-0.0075331944322696,24.58879518508911,23.058729782104493,24.620929718017575,0.0,0.0,0.0,0.0,
2016-08-25,24.620929718017575,24.691882847370994,24.417224107868105,24.579730732468377,100344800,-0.0042579037888694,24.63219356536865,23.108870582580565,24.47673797607422,0.0,0.0,0.0,0.0,
2016-08-26,24.47673797607422,24.70790844864497,24.332540630944195,24.584313218873454,111065200,-0.0058564702306038,24.66986207962036,23.15426082611084,24.44926643371582,0.0,0.0,0.0,0.0,
2016-08-29,24.44926643371582,24.591174432069376,24.32795880029892,24.403490561337307,99881200,-0.0011223530841917,24.68521280288696,23.20920936584473,24.26158142089844,0.0,0.0,0.0,0.0,
2016-08-30,24.26158142089844,24.37602284269513,24.147139999101743,24.21580555067477,99455600,-0.0076765089589175,24.7090500831604,23.261451416015625,24.28447532653809,0.0,0.0,0.0,0.0,
2016-08-31,24.28447532653809,24.39205056887319,24.179189402148264,24.183768038038835,118649600,0.000943627921135,24.71912097930908,23.31046333312988,24.428667068481445,0.0,0.0,0.0,0.0,
2016-09-01,24.428667068481445,24.444688797948064,24.17460696819824,24.29362528048776,106806000,0.0059376099341041,24.72896270751953,23.36399810791016,24.657554626464844,0.0,0.0,0.0,0.0,
2016-09-02,24.657554626464844,24.71935223871697,24.449270357370363,24.65068667289205,107210000,0.0093696294333929,24.731823921203613,23.41960662841797,24.650678634643555,0.0,0.0,0.0,0.0,
2016-09-06,24.650678634643555,24.78800972151161,24.60719208695682,24.696456245678675,107521600,-0.0002788594378255,24.72415580749512,23.48737068176269,24.80174446105957,0.0,0.0,0.0,0.0,
2016-09-07,24.80174446105957,24.89329794549112,24.50648539054249,24.680436836338693,169457200,0.0061282623758565,24.719005870819093,23.56434810638428,24.151716232299805,0.0,0.0,0.0,0.0,
2016-09-08,24.151716232299805,24.55226119771989,24.087629317230583,24.54768430931672,212008000,-0.0262089721059884,24.69062433242798,23.62126777648926,23.60468864440918,0.0,0.0,0.0,0.0,
2016-09-09,23.60468864440918,24.197496157875143,23.60468864440918,23.95030225080275,186228000,-0.0226496362672167,24.635692405700684,23.66355899810791,24.133420944213867,0.0,0.0,0.0,0.0,
2016-09-12,24.133420944213867,24.197507896491704,23.46737066252959,23.49483724760801,181171200,0.0223994608770201,24.60433568954468,23.710961418151854,24.707902908325195,0.0,0.0,0.0,0.0,
2016-09-13,24.707902908325195,24.90016540997437,24.54539629470703,24.607195641973306,248704800,0.0238044148585185,24.586826038360595,23.768532943725585,25.582239151000977,0.0,0.0,0.0,0.0,
2016-09-14,25.582239151000977,25.87063207350197,24.856680828536582,24.88643672101932,443554800,0.0353869062024352,24.61417760848999,23.84768898010254,26.45199584960937,0.0,0.0,0.0,0.0,
2016-09-15,26.45199584960937,26.488617950649573,25.975919013514144,26.060606312491185,359934400,0.0339984585975683,24.686848163604736,23.94178165435791,26.30321884155273,0.0,0.0,0.0,0.0,
2016-09-16,26.30321884155273,26.58016690302219,26.101802545821595,26.348996463017336,319547600,-0.0056244152200272,24.75368185043335,24.031031723022465,25.99651527404785,0.0,0.0,0.0,0.0,
2016-09-19,25.99651527404785,26.5916103520135,25.92098351226608,26.365016812905782,188092000,-0.011660305506806,24.801976013183594,24.11077869415283,25.99423217773437,0.0,0.0,0.0,0.0,
2016-09-20,25.99423217773437,26.12011847749904,25.75161685044761,25.875213832151637,138057200,-8.782316742872442e-05,24.859883499145507,24.18911403656006,25.98964500427246,0.0,0.0,0.0,0.0,
2016-09-21,25.98964500427246,26.09035225799833,25.735584933446983,26.05830880278046,144012800,-0.0001764688962747,24.91367111206055,24.26535438537597,26.234560012817383,0.0,0.0,0.0,0.0,
2016-09-22,26.234560012817383,26.30780247483782,26.09265197867364,26.1727606486588,124296000,0.0094235611338537,24.98908853530884,24.348997077941892,25.79738426208496,0.0,0.0,0.0,0.0,
2016-09-23,25.79738426208496,26.273460980543124,25.531881080100096,26.18877370249205,209924800,-0.0166641159797927,25.04791126251221,24.415154571533204,25.83629608154297,0.0,0.0,0.0,0.0,
2016-09-26,25.83629608154297,25.95302682671023,25.53188321108831,25.552481829874388,119477600,0.0015083629821801,25.11588916778565,24.482136001586912,25.88435935974121,0.0,0.0,0.0,0.0,
2016-09-27,25.88435935974121,25.90495972324331,25.712697230919463,25.86376074247659,98429600,0.0018603006424198,25.187643814086915,24.54529792785645,26.08120346069336,0.0,0.0,0.0,0.0,
2016-09-28,26.08120346069336,26.239133206587653,25.962185131514705,26.021695169222927,118564400,0.0076047507383283,25.27862491607666,24.612214584350586,25.676084518432617,0.0,0.0,0.0,0.0,
2016-09-29,25.676084518432617,26.046875455570937,25.589109642617057,25.900390535124732,143548000,-0.0155329850047484,25.348205375671387,24.67061920166016,25.875207901000977,0.0,0.0,0.0,0.0,
2016-09-30,25.875207901000977,25.9484503460104,25.58910432733329,25.74016610618626,145516400,0.0077552082532448,25.420532417297363,24.73541931152344,25.7539005279541,0.0,0.0,0.0,0.0,
2016-10-03,25.7539005279541,25.875209919492,25.698969126471315,25.797388833340097,86807200,-0.0046881699853774,25.475349712371827,24.801299018859865,25.86376190185547,0.0,0.0,0.0,0.0,
2016-10-04,25.86376190185547,26.163597874842026,25.779074619195026,25.87749431398079,118947200,0.0042658149503265,25.536003875732423,24.87538600921631,25.875207901000977,0.0,0.0,0.0,0.0,
2016-10-05,25.875207901000977,26.01482658464982,25.79280993208567,25.955316552380403,85812400,0.0004425496642346,25.58967704772949,24.952752227783204,26.06747436523437,0.0,0.0,0.0,0.0,
2016-10-06,26.06747436523437,26.17047097578492,25.89352286545492,26.02398605373001,115117200,0.0074305282867297,25.685464954376226,25.00537109375,26.10637664794922,0.0,0.0,0.0,0.0,
2016-10-07,26.10637664794922,26.220818070037357,25.980492131394783,26.16359735899329,97433600,0.0014923686955543,25.810549354553224,25.05243938446045,26.56185913085937,0.0,0.0,0.0,0.0,
2016-10-10,26.56185913085937,26.72207644962108,26.257444478974328,26.326108295770283,144944000,0.0174471735029508,25.931971263885497,25.10920921325684,26.61907958984375,0.0,0.0,0.0,0.0,
2016-10-11,26.61907958984375,27.166109532262723,26.59618990489879,26.93951422421971,256164000,0.0021542339601483,26.027530097961424,25.158745765686035,26.857118606567383,0.0,0.0,0.0,0.0,
2016-10-12,26.857118606567383,27.003605268881365,26.722078533968947,26.85940792451049,150347200,0.0089424210149795,26.091274070739747,25.22019142150879,26.774717330932617,0.0,0.0,0.0,0.0,
